tieId,tieName,matchId,dateMatch,result,winnerName,winnerCountry,loserName,loserCountry
e5e6a98b-15f5-430d-983d-ccf90d09d286,W-FC-1985-WG-CR-URS-FRA-01,31dfe2a9-975c-423f-8174-f3e59f4aaa67,1985-10-14T00:00:00.000Z,7-5 6-2,Larisa Savchenko,LAT,Isabelle Demongeot,FRA
e5e6a98b-15f5-430d-983d-ccf90d09d286,W-FC-1985-WG-CR-URS-FRA-01,6575f822-2364-4765-9974-d5648472a548,1985-10-14T00:00:00.000Z,5-7 6-4 6-4,Nathalie Tauziat,FRA,Natalia Egorova,RUS
e5e6a98b-15f5-430d-983d-ccf90d09d286,W-FC-1985-WG-CR-URS-FRA-01,bc49e8c0-abc6-4be9-979b-b51574139261,1985-10-14T00:00:00.000Z,6-3 6-1,Svetlana Cherneva / Larisa Savchenko,RUS,Nathalie Tauziat / Isabelle Demongeot,FRA
5f658b6c-cae7-486f-8879-4313a397f38a,W-FC-1985-WG-CR-KOR-BRA-01,ac71aa5b-c02a-4568-8aba-307c8855f27b,1985-10-14T00:00:00.000Z,6-3 6-3,Soo-Ok Kim,KOR,Neige Dias,BRA
5f658b6c-cae7-486f-8879-4313a397f38a,W-FC-1985-WG-CR-KOR-BRA-01,d4cfab00-9386-4b0f-b4ce-23665b1ade39,1985-10-14T00:00:00.000Z,6-4 6-1,Jeong-Soon Lee,KOR,Patricia Medrado,BRA
239917b8-4653-4192-926c-346357ebf38b,W-FC-1985-WG-CR-FRG-URS-01,1239321e-7bfc-47de-9427-dd2d46e0c983,1985-10-14T00:00:00.000Z,6-4 6-0,Natalia Egorova,RUS,Petra Feucht,GER
239917b8-4653-4192-926c-346357ebf38b,W-FC-1985-WG-CR-FRG-URS-01,74b00d4a-23d2-490f-bf28-38c1270bbd9e,1985-10-14T00:00:00.000Z,6-4 6-4,Larisa Savchenko,LAT,Myriam Schropp,GER
239917b8-4653-4192-926c-346357ebf38b,W-FC-1985-WG-CR-FRG-URS-01,dcaadf4e-5673-4685-9837-dff3ffb8f7e8,1985-10-14T00:00:00.000Z,7-6(4) 6-3,Svetlana Cherneva / Elena Eliseenko,RUS,Andrea Betzner / Myriam Schropp,GER
93e1931c-a345-4bbd-847e-631c212ca843,W-FC-1985-WG-CR-KOR-URS-01,09da2256-155b-44ef-9e55-94c089dc394a,1985-10-14T00:00:00.000Z,6-2 6-2,Elena Eliseenko / Svetlana Cherneva,URS,Jeong-Ok Choi / Jeong-Soon Lee,KOR
93e1931c-a345-4bbd-847e-631c212ca843,W-FC-1985-WG-CR-KOR-URS-01,236aea2f-2bd2-4020-90c7-d53b9d2ae411,1985-10-14T00:00:00.000Z,6-0 7-5,Natalia Egorova,RUS,Soo-Ok Kim,KOR
93e1931c-a345-4bbd-847e-631c212ca843,W-FC-1985-WG-CR-KOR-URS-01,e0e22207-0f83-49c5-9469-359a94bf20e8,1985-10-14T00:00:00.000Z,7-5 6-2,Larisa Savchenko,LAT,Jeong-Soon Lee,KOR
13674f6b-624f-40ca-a8c6-dccd36dd701e,W-FC-1985-WG-QR-BEL-URU-01,733aab3c-7550-463b-b8ab-6db7221b08c9,1985-10-14T00:00:00.000Z,6-0 6-2,Ilse De Ruysscher / Ann Devries,BEL,Mariela Clavijo / Claudia Van Der Weck,URU
13674f6b-624f-40ca-a8c6-dccd36dd701e,W-FC-1985-WG-QR-BEL-URU-01,af0307ad-b735-4881-9e2a-fbfacc4b82d3,1985-10-14T00:00:00.000Z,6-0 6-1,Kathleen Schuurmans,BEL,Liliana Rodriguez,URU
13674f6b-624f-40ca-a8c6-dccd36dd701e,W-FC-1985-WG-QR-BEL-URU-01,e0bb9126-fd63-43e8-a6a8-29dec7e31890,1985-10-14T00:00:00.000Z,6-3 6-0,Sandra Wasserman,BEL,Claudia Van Der Weck,URU
3946a7cd-4bfe-49df-b43f-0f588ed20c38,W-FC-1985-WG-QR-IRL-THA-01,426dafae-cea2-4a29-92d2-f676bb18f9d3,1985-10-14T00:00:00.000Z,6-1 6-1,Siobhan Nicholson,GBR,Voralak Vichienchai,THA
3946a7cd-4bfe-49df-b43f-0f588ed20c38,W-FC-1985-WG-QR-IRL-THA-01,49fa8835-9d64-4716-9fb8-4b5c7de6fc2f,1985-10-14T00:00:00.000Z,6-2 6-4,Siobhan Nicholson / Diane Craig,GBR,Ponamporn Samawanthana / Chalada Wattana,THA
3946a7cd-4bfe-49df-b43f-0f588ed20c38,W-FC-1985-WG-QR-IRL-THA-01,9243a314-f95e-4719-b812-c5cda4fd77e9,1985-10-14T00:00:00.000Z,6-7(4) 7-5 7-5,Jennifer Thornton,IRL,Chalada Wattana,THA
c8f0d4df-9c81-401e-90da-d88306ae935b,W-FC-1985-WG-QR-TPE-FIN-01,109f39b4-e27c-4811-8715-9ea3e0248e74,1985-10-14T00:00:00.000Z,6-3 6-7(3) 9-7,Hsiu-Tsuan Wen / Su-Lin Lai,TPE,Anne Aallonen / Anne Happonen,HKG
c8f0d4df-9c81-401e-90da-d88306ae935b,W-FC-1985-WG-QR-TPE-FIN-01,55243f5c-dd73-40ed-a8b1-7e035907275a,1985-10-14T00:00:00.000Z,2-6 6-2 7-5,Anne Aallonen,HKG,Chiu-Mei Ho,TPE
c8f0d4df-9c81-401e-90da-d88306ae935b,W-FC-1985-WG-QR-TPE-FIN-01,6b754c8f-486e-460d-b09c-8429ab9807d2,1985-10-14T00:00:00.000Z,2-6 7-5 6-3,Su-Lin Lai,TPE,Anne Happonen,FIN
6dc53967-8805-4d02-a5f0-bed7e9467153,W-FC-1985-WG-QR-NOR-CHI-01,12fb175f-0765-405a-ae51-21ab5ebbd8bb,1985-10-14T00:00:00.000Z,4-6 6-4 6-3,Amy Jonsson-Raaholt,NOR,Natalie Rodriguez,CHI
6dc53967-8805-4d02-a5f0-bed7e9467153,W-FC-1985-WG-QR-NOR-CHI-01,41738ac8-cbdc-4737-8c22-6d19f4d4be5a,1985-10-14T00:00:00.000Z,3-6 6-4 6-2,Paulina Sepulveda,CHI,Astrid Sunde,NOR
6dc53967-8805-4d02-a5f0-bed7e9467153,W-FC-1985-WG-QR-NOR-CHI-01,8f6d999b-3761-4f5c-9fbc-3e7c60827cf2,1985-10-14T00:00:00.000Z,6-3 3-6 6-1,Astrid Sunde / Amy Jonsson-Raaholt,NOR,Paulina Sepulveda / Pauline Rodriguez,CHI
09474d42-0bca-459b-b1bc-5676af687b37,W-FC-1985-WG-QR-CHN-INA-01,163f7a08-7164-433f-80a0-b73ea01d75c6,1985-10-14T00:00:00.000Z,0-6 6-4 6-2,Xin-Yi Li,CHN,Suzanna Anggarkusuma,INA
09474d42-0bca-459b-b1bc-5676af687b37,W-FC-1985-WG-QR-CHN-INA-01,2d80e145-900c-4aba-8229-85ccff10a428,1985-10-14T00:00:00.000Z,6-1 1-6 6-2,Ni Zhong,CHN,Yayuk Basuki,INA
09474d42-0bca-459b-b1bc-5676af687b37,W-FC-1985-WG-QR-CHN-INA-01,ebed2971-af46-4795-abe6-b645630890dc,1985-10-14T00:00:00.000Z,6-1 7-5,Yayuk Basuki / Suzanna Anggarkusuma,INA,Xin-Fen Pu / Qin-Di Weng,CHN
e2fdac3a-3be4-4a08-b7ce-2b48a6cbe042,W-FC-1985-WG-QR-KOR-PHI-01,4e38b1ba-854b-4f26-a981-4bad9430fe88,1985-10-14T00:00:00.000Z,6-4 6-4,Dyan Castillejo,PHI,Min-Kyung Seol,KOR
e2fdac3a-3be4-4a08-b7ce-2b48a6cbe042,W-FC-1985-WG-QR-KOR-PHI-01,71bcfa50-225e-47ca-afdb-882ba1af2c28,1985-10-14T00:00:00.000Z,6-2 6-2,Soo-Ok Kim / Jeong-Ok Choi,KOR,Dyan Castillejo / Jennifer Saberon,PHI
e2fdac3a-3be4-4a08-b7ce-2b48a6cbe042,W-FC-1985-WG-QR-KOR-PHI-01,d72328a8-ff6d-41af-a843-b1c417707c4b,1985-10-14T00:00:00.000Z,6-3 6-2,Jeong-Soon Lee,KOR,Jennifer Saberon,PHI
cad429c5-3eb7-49f4-b9ab-6eab3568c5e9,W-FC-1985-WG-M-TCH-GRE-01,62ddc835-d97f-4981-9da7-bf7edcefe42a,1985-10-14T00:00:00.000Z,6-3 6-2,Angelika Kanellopoulou / Olga Tsarbopoulou,GRE,Regina Marsikova / Andrea Holikova,CZE
cad429c5-3eb7-49f4-b9ab-6eab3568c5e9,W-FC-1985-WG-M-TCH-GRE-01,661dc6ec-4e4b-41c8-9175-c7e8d05ff30f,1985-10-14T00:00:00.000Z,6-1 6-4,Helena Sukova,CZE,Olga Tsarbopoulou,GRE
cad429c5-3eb7-49f4-b9ab-6eab3568c5e9,W-FC-1985-WG-M-TCH-GRE-01,a131a654-f636-4fc0-911b-7427ea9f4ba7,1985-10-14T00:00:00.000Z,6-2 6-0,Hana Mandlikova,AUS,Angelika Kanellopoulou,GRE
d0b6990b-ed75-425e-a647-abb92a6ec953,W-FC-1985-WG-M-NED-SUI-01,25272248-0c66-4dd4-afcb-4649001e5a4e,1985-10-14T00:00:00.000Z,6-2 7-6(4),Lilian Kelaidis,SUI,Nanette Schutte,NED
d0b6990b-ed75-425e-a647-abb92a6ec953,W-FC-1985-WG-M-NED-SUI-01,adc30fdc-1359-41be-a24f-2fc78cbf80b3,1985-10-14T00:00:00.000Z,6-3 4-6 6-4,Marcella Mesker,NED,Christiane Jolissaint,SUI
d0b6990b-ed75-425e-a647-abb92a6ec953,W-FC-1985-WG-M-NED-SUI-01,e0579faa-001a-429d-a0a2-3bf78617cad4,1985-10-14T00:00:00.000Z,6-3 6-2,Christiane Jolissaint / Lilian Kelaidis,SUI,Nanette Schutte / Marcella Mesker,NED
1949e57c-38f8-4755-9435-23e0eb19efa9,W-FC-1985-WG-M-BEL-HUN-01,52cbc8c2-e5ec-4cdb-ab21-677ef76252ce,1985-10-14T00:00:00.000Z,6-2 6-2,Csilla Cserepy / Andrea Temesvari,HUN,Ilse De Ruysscher / Kathleen Schuurmans,BEL
1949e57c-38f8-4755-9435-23e0eb19efa9,W-FC-1985-WG-M-BEL-HUN-01,54b5e750-c3c7-4eb3-b4c4-8583647f03a5,1985-10-14T00:00:00.000Z,7-5 6-3,Andrea Temesvari,HUN,Ilse De Ruysscher,BEL
1949e57c-38f8-4755-9435-23e0eb19efa9,W-FC-1985-WG-M-BEL-HUN-01,94946462-dd83-48f8-8e42-b459f17942fe,1985-10-14T00:00:00.000Z,6-3 7-6(7),Csilla Cserepy,HUN,Sandra Wasserman,BEL
312908db-48f0-40d1-bad6-46cff5af9872,W-FC-1985-WG-M-CAN-SWE-01,6d71937b-f025-4901-9108-b3b0a6aaa95f,1985-10-14T00:00:00.000Z,7-5 6-1,Jane Young,CAN,Carina Karlsson,SWE
312908db-48f0-40d1-bad6-46cff5af9872,W-FC-1985-WG-M-CAN-SWE-01,a98a5626-367c-48da-9edb-e66143b9dae4,1985-10-14T00:00:00.000Z,6-4 6-3,Carling Bassett-Seguso,CAN,Catarina Lindqvist-Ryan,SWE
312908db-48f0-40d1-bad6-46cff5af9872,W-FC-1985-WG-M-CAN-SWE-01,b41c2704-ae70-4497-9085-c2a063d15133,1985-10-14T00:00:00.000Z,4-6 6-3 6-4,Catarina Lindqvist-Ryan / Maria Lindstrom,SWE,Carling Bassett-Seguso / Helene Pelletier,CAN
5038122b-85a5-433e-925a-ae7e66237508,W-FC-1985-WG-M-BUL-URS-01,568178f8-c757-440f-84b0-07ddf5f42730,1985-10-14T00:00:00.000Z,6-3 7-5,Katerina Maleeva / Manuela Maleeva-Fragniere,BUL,Natalia Egorova / Svetlana Cherneva,RUS
5038122b-85a5-433e-925a-ae7e66237508,W-FC-1985-WG-M-BUL-URS-01,b8deb5d9-ffe7-4dbf-8074-14ca8acc34e0,1985-10-14T00:00:00.000Z,6-7(3) 6-4 6-1,Manuela Maleeva-Fragniere,SUI,Larisa Savchenko,LAT
5038122b-85a5-433e-925a-ae7e66237508,W-FC-1985-WG-M-BUL-URS-01,c436f214-c94a-47a0-a8d3-5f1fd3b7d451,1985-10-14T00:00:00.000Z,6-4 6-2,Katerina Maleeva,BUL,Elena Eliseenko,URS
2caea9d3-48c3-4422-9157-595dc5cd6e0e,W-FC-1985-WG-M-IRL-YUG-01,57361ecf-0530-4ef9-9801-1d388e726831,1985-10-14T00:00:00.000Z,4-6 6-4 6-3,Sabrina Goles,YUG,Siobhan Nicholson,GBR
2caea9d3-48c3-4422-9157-595dc5cd6e0e,W-FC-1985-WG-M-IRL-YUG-01,72a0b707-ad34-46f2-a166-1db808b3f4d5,1985-10-14T00:00:00.000Z,6-3 6-0,Mima Jausovec,SLO,Jennifer Thornton,IRL
2caea9d3-48c3-4422-9157-595dc5cd6e0e,W-FC-1985-WG-M-IRL-YUG-01,a61b6a4f-ae57-48bd-891d-5f64da43211d,1985-10-14T00:00:00.000Z,6-2 6-2,Aila Winkler / Sabrina Goles,YUG,Jennifer Thornton / Diane Craig,IRL
0e13818e-7ab3-4b23-95b5-fcc5dd72c084,W-FC-1985-WG-M-AUT-JPN-01,240193a3-2c4a-4430-bed0-7dd9f96256fe,1985-10-14T00:00:00.000Z,7-5 6-2,Masako Yanagi / Etsuko Inoue,JPN,Barbara Pollet / Petra Huber,AUT
0e13818e-7ab3-4b23-95b5-fcc5dd72c084,W-FC-1985-WG-M-AUT-JPN-01,382d076f-53e2-4618-94ee-5a910957154d,1985-10-14T00:00:00.000Z,6-4 6-3,Masako Yanagi,JPN,Barbara Pollet,AUT
0e13818e-7ab3-4b23-95b5-fcc5dd72c084,W-FC-1985-WG-M-AUT-JPN-01,e8700b9b-fa01-4a48-8d4f-ea2a7e26ea49,1985-10-14T00:00:00.000Z,7-5 6-7(3) 6-2,Etsuko Inoue,JPN,Petra Huber,AUT
886157c1-5fd7-4f2d-bdaa-69151d174617,W-FC-1985-WG-M-FRG-GBR-01,0b36e9b6-0990-480d-bdd2-8c820dc7cca9,1985-10-14T00:00:00.000Z,6-4 3-6 6-1,Jo Durie / Anne Hobbs,GBR,Petra Feucht / Andrea Betzner,GER
886157c1-5fd7-4f2d-bdaa-69151d174617,W-FC-1985-WG-M-FRG-GBR-01,b7844baa-0b1b-40d9-bfee-c0ca1156109a,1985-10-14T00:00:00.000Z,6-4 6-0,Jo Durie,GBR,Petra Feucht,GER
886157c1-5fd7-4f2d-bdaa-69151d174617,W-FC-1985-WG-M-FRG-GBR-01,bf23f55d-fdca-4082-a1b9-08b63d507174,1985-10-14T00:00:00.000Z,6-3 6-1,Annabel Croft,GBR,Myriam Schropp,GER
856fc0ed-f81a-4277-a9da-79035658416a,W-FC-1985-WG-M-ITA-TPE-01,472aef9f-5f92-47be-ae2a-7b97d4a2c428,1985-10-14T00:00:00.000Z,6-1 6-1,Raffaella Reggi-Concato,ITA,Chiu-Mei Ho,TPE
856fc0ed-f81a-4277-a9da-79035658416a,W-FC-1985-WG-M-ITA-TPE-01,cab64410-d3b8-4685-9919-7aa83a95ea21,1985-10-14T00:00:00.000Z,6-1 6-0,Sandra Cecchini,ITA,Su-Lin Lai,TPE
856fc0ed-f81a-4277-a9da-79035658416a,W-FC-1985-WG-M-ITA-TPE-01,dafa5716-0bb8-48a3-8b05-92af61bedd23,1985-10-14T00:00:00.000Z,6-1 6-0,Sandra Cecchini / Raffaella Reggi-Concato,ITA,Su-Lin Lai / Hsiu-Tsuan Wen,TPE
e147c1c1-94dc-41e6-a5e0-2bac7254b8db,W-FC-1985-WG-M-MEX-NOR-01,66b4aa26-385a-4bea-84fd-2cbce3665323,1985-10-14T00:00:00.000Z,7-5 6-3,Maluca Llamas / Heliane Steden,MEX,Amy Jonsson-Raaholt / Kjersti Jensen,NOR
e147c1c1-94dc-41e6-a5e0-2bac7254b8db,W-FC-1985-WG-M-MEX-NOR-01,974a08c7-f622-4944-8ca2-10f1343765fe,1985-10-14T00:00:00.000Z,7-6(2) 6-1,Claudia Hernandez-Salas,MEX,Amy Jonsson-Raaholt,NOR
e147c1c1-94dc-41e6-a5e0-2bac7254b8db,W-FC-1985-WG-M-MEX-NOR-01,aa8597dd-9d0e-4bfa-96ff-451ef6b45a70,1985-10-14T00:00:00.000Z,6-3 6-4,Heliane Steden,MEX,Astrid Sunde,NOR
57b627ae-915e-4181-a4ac-03cc29653ae0,W-FC-1985-WG-M-ESP-HKG-01,72f778cc-9c7e-49dd-8320-afa3771c3191,1985-10-14T00:00:00.000Z,6-3 6-2,Paulette Moreno,HKG,Elena Guerra,ESP
57b627ae-915e-4181-a4ac-03cc29653ae0,W-FC-1985-WG-M-ESP-HKG-01,ce7e93a4-4906-4f93-8854-7740ec4cb7db,1985-10-14T00:00:00.000Z,6-0 6-0,Ana Almansa Suarez,ESP,Patricia Hy-Boulais,HKG
57b627ae-915e-4181-a4ac-03cc29653ae0,W-FC-1985-WG-M-ESP-HKG-01,f1ebad92-c03a-41ee-8f04-c36f46a14106,1985-10-14T00:00:00.000Z,3-6 7-6(6) 6-3,Ana Almansa Suarez / Rosa Bielsa-Hierro,ESP,Patricia Hy-Boulais / Paulette Moreno,HKG
5ebeafa0-0646-456b-991e-5535b8161bd1,W-FC-1985-WG-M-DEN-AUS-01,358d7f34-4a83-468f-b7c0-ac6fa8a685dd,1985-10-14T00:00:00.000Z,6-2 7-6(6),Wendy Turnbull,AUS,Tine Scheuer-Larsen,DEN
5ebeafa0-0646-456b-991e-5535b8161bd1,W-FC-1985-WG-M-DEN-AUS-01,7780ee27-e48a-4399-beef-82db7010be93,1985-10-14T00:00:00.000Z,6-3 6-3,Wendy Turnbull / Liz Smylie,AUS,Tine Scheuer-Larsen / Anne Moller,DEN
5ebeafa0-0646-456b-991e-5535b8161bd1,W-FC-1985-WG-M-DEN-AUS-01,7c3c4d64-d905-451f-becd-a71f84aa98c9,1985-10-14T00:00:00.000Z,6-2 6-2,Anne Minter,AUS,Anne Moller,DEN
5553d12c-cb3d-499f-ab73-5f4c45413645,W-FC-1985-WG-M-ARG-PER-01,02a20935-8603-4d4c-9ddd-589c0ddfa09d,1985-10-14T00:00:00.000Z,7-6(6) 6-7(6) 8-6,Adriana Villagran-Reami,ARG,Pilar Vasquez,PER
5553d12c-cb3d-499f-ab73-5f4c45413645,W-FC-1985-WG-M-ARG-PER-01,12f5c48c-435d-450b-8f95-e37805309a33,1985-10-14T00:00:00.000Z,6-3 6-3,Gabriela Sabatini,ARG,Laura Gildemeister,PER
5553d12c-cb3d-499f-ab73-5f4c45413645,W-FC-1985-WG-M-ARG-PER-01,7f768f2f-b217-48e0-82be-85aa064dadc7,1985-10-14T00:00:00.000Z,6-0 7-6(3),Mercedes Paz / Gabriela Sabatini,ARG,Pilar Vasquez / Laura Gildemeister,PER
9cf369bc-ae55-4131-92f2-de9157d6473b,W-FC-1985-WG-M-FRA-NZL-01,8c911e2b-7caf-4a76-8d3f-b949d2fee221,1985-10-14T00:00:00.000Z,6-0 7-5,Julie Richardson / Belinda Cordwell,NZL,Isabelle Demongeot / Nathalie Tauziat,FRA
9cf369bc-ae55-4131-92f2-de9157d6473b,W-FC-1985-WG-M-FRA-NZL-01,ac2b7cb4-00ce-4adb-8c1a-b8b02710381a,1985-10-14T00:00:00.000Z,3-6 6-3 6-2,Nathalie Tauziat,FRA,Julie Richardson,NZL
9cf369bc-ae55-4131-92f2-de9157d6473b,W-FC-1985-WG-M-FRA-NZL-01,e9160ea0-3245-4eba-b7b3-579386b2ec16,1985-10-14T00:00:00.000Z,6-3 6-2,Belinda Cordwell,NZL,Pascale Paradis-Mangon,FRA
cd9f3bc6-3301-4cad-add7-43c150f740ef,W-FC-1985-WG-M-BRA-CHN-01,36ac8024-f741-4008-9fe7-25c8a3fb5a79,1985-10-14T00:00:00.000Z,6-4 6-2,Claudia Monteiro / Claudia Faillace,BRA,Qin-Di Weng / Xin-Fen Pu,CHN
cd9f3bc6-3301-4cad-add7-43c150f740ef,W-FC-1985-WG-M-BRA-CHN-01,de69bbc1-2f2e-4593-a961-992670793a76,1985-10-14T00:00:00.000Z,6-3 6-4,Ni Zhong,CHN,Claudia Monteiro,BRA
cd9f3bc6-3301-4cad-add7-43c150f740ef,W-FC-1985-WG-M-BRA-CHN-01,f4a9544f-cfb1-4fda-b6e9-75d4b29afcf7,1985-10-14T00:00:00.000Z,6-4 7-6(3),Xin-Yi Li,CHN,Neige Dias,BRA
99100ec8-5006-4551-a98f-19c47fd68b38,W-FC-1985-WG-M-KOR-USA-01,4b26077e-ef3d-497b-89dc-6c2064dcf17b,1985-10-14T00:00:00.000Z,6-0 6-0,Zina Garrison,USA,Min-Kyung Seol,KOR
99100ec8-5006-4551-a98f-19c47fd68b38,W-FC-1985-WG-M-KOR-USA-01,8bc54eca-bfc8-4476-9254-6add5bb4c099,1985-10-14T00:00:00.000Z,6-3 6-4,Kathy Jordan,USA,Min-Kyung Seol,KOR
99100ec8-5006-4551-a98f-19c47fd68b38,W-FC-1985-WG-M-KOR-USA-01,8fdf7618-aa85-46a1-a81b-4abeeb71c59c,1985-10-14T00:00:00.000Z,6-0 6-0,Sharon Walsh-Pete / Kathy Jordan,USA,Jeong-Ok Choi / Jeong-Soon Lee,KOR
d8f0bb0c-ecf3-4925-8973-8a59b48dde3e,W-FC-1985-WG-M-TCH-SUI-01,81491761-7500-422d-b138-a6676d242c6a,1985-10-14T00:00:00.000Z,6-1 6-2,Helena Sukova / Hana Mandlikova,CZE,Lilian Kelaidis / Christiane Jolissaint,SUI
d8f0bb0c-ecf3-4925-8973-8a59b48dde3e,W-FC-1985-WG-M-TCH-SUI-01,df436ddf-9b62-46fa-bbb9-4f1cdbd4b672,1985-10-14T00:00:00.000Z,7-6(1) 6-1,Hana Mandlikova,AUS,Christiane Jolissaint,SUI
d8f0bb0c-ecf3-4925-8973-8a59b48dde3e,W-FC-1985-WG-M-TCH-SUI-01,f39bab97-37b8-40f7-bc60-643ee205d878,1985-10-14T00:00:00.000Z,7-6(4) 6-3,Lilian Kelaidis,SUI,Helena Sukova,CZE
bc221600-63e3-4671-a611-930cfb6a0320,W-FC-1985-WG-M-HUN-CAN-01,21517fe9-4eed-4595-ac9b-1f42c8f5f8b3,1985-10-14T00:00:00.000Z,7-5 6-3,Csilla Cserepy / Andrea Temesvari,HUN,Helene Pelletier / Jill Hetherington,CAN
bc221600-63e3-4671-a611-930cfb6a0320,W-FC-1985-WG-M-HUN-CAN-01,4e5f9e2e-aef8-42ca-9b48-4bef644888d1,1985-10-14T00:00:00.000Z,7-6(5) 6-2,Csilla Cserepy,HUN,Jane Young,CAN
bc221600-63e3-4671-a611-930cfb6a0320,W-FC-1985-WG-M-HUN-CAN-01,e554f861-776a-4a33-9948-709571355135,1985-10-14T00:00:00.000Z,6-3 6-1,Carling Bassett-Seguso,CAN,Andrea Temesvari,HUN
7dcdda98-6987-4583-8943-081325e1085f,W-FC-1985-WG-M-BUL-YUG-01,1ea33293-33bd-4bc0-bc9a-459b36ef04a9,1985-10-14T00:00:00.000Z,6-1 6-3,Manuela Maleeva-Fragniere,SUI,Sabrina Goles,YUG
7dcdda98-6987-4583-8943-081325e1085f,W-FC-1985-WG-M-BUL-YUG-01,cb94de9a-51ff-4a44-bc39-727a6c272a7b,1985-10-14T00:00:00.000Z,6-4 6-2,Katerina Maleeva,BUL,Mima Jausovec,SLO
7dcdda98-6987-4583-8943-081325e1085f,W-FC-1985-WG-M-BUL-YUG-01,d8873cbf-cfe8-49b6-b1f7-80bcc2125415,1985-10-14T00:00:00.000Z,6-4 7-6(7),Katerina Maleeva / Manuela Maleeva-Fragniere,BUL,Aila Winkler / Sabrina Goles,YUG
d8a6a1e8-2eb7-47e0-8693-edef0ab217c0,W-FC-1985-WG-M-JPN-GBR-01,10ad6a40-e6bf-43ea-9bd1-31cfd990dc7b,1985-10-14T00:00:00.000Z,6-7(2) 6-3 6-2,Anne Hobbs / Jo Durie,GBR,Etsuko Inoue / Masako Yanagi,JPN
d8a6a1e8-2eb7-47e0-8693-edef0ab217c0,W-FC-1985-WG-M-JPN-GBR-01,172ce113-eb60-4013-a776-886dac9b722d,1985-10-14T00:00:00.000Z,5-7 6-3 6-2,Masako Yanagi,JPN,Anne Hobbs,GBR
d8a6a1e8-2eb7-47e0-8693-edef0ab217c0,W-FC-1985-WG-M-JPN-GBR-01,e179d8c7-9b19-42f8-9a29-c9a6da74deaa,1985-10-14T00:00:00.000Z,7-6(7) 6-7(4) 6-3,Annabel Croft,GBR,Etsuko Inoue,JPN
164edc69-4df4-4a1e-8660-aaf399129ac8,W-FC-1985-WG-M-ITA-MEX-01,64f031c5-5d1f-48b1-9fcc-bee54466eb69,1985-10-14T00:00:00.000Z,6-4 3-6 7-5,Raffaella Reggi-Concato,ITA,Heliane Steden,MEX
164edc69-4df4-4a1e-8660-aaf399129ac8,W-FC-1985-WG-M-ITA-MEX-01,940603d8-f258-4b00-bc1d-65570cc67ebd,1985-10-14T00:00:00.000Z,6-2 6-4,Sandra Cecchini,ITA,Claudia Hernandez-Salas,MEX
164edc69-4df4-4a1e-8660-aaf399129ac8,W-FC-1985-WG-M-ITA-MEX-01,b628b300-03ea-403e-8680-6a57a37d4302,1985-10-14T00:00:00.000Z,6-3 6-3,Sandra Cecchini / Laura Garrone,ITA,Maluca Llamas / Claudia Hernandez-Salas,MEX
9a506983-5032-426f-8019-7e0bcabe5229,W-FC-1985-WG-M-ESP-AUS-01,38fc196d-34e3-4465-a785-092e4a6666bd,1985-10-14T00:00:00.000Z,6-1 7-5,Jenny Byrne / Anne Minter,AUS,Rosa Bielsa-Hierro / Ana Almansa Suarez,ESP
9a506983-5032-426f-8019-7e0bcabe5229,W-FC-1985-WG-M-ESP-AUS-01,9ac9b899-6e49-42a1-bf43-4797d93a172c,1985-10-14T00:00:00.000Z,6-4 6-0,Anne Minter,AUS,Elena Guerra,ESP
9a506983-5032-426f-8019-7e0bcabe5229,W-FC-1985-WG-M-ESP-AUS-01,c8afdb6d-bdcd-4ee8-b4a0-affa90504fff,1985-10-14T00:00:00.000Z,6-1 6-1,Wendy Turnbull,AUS,Ana Almansa Suarez,ESP
74cfd0ea-f0fb-4027-9387-0520b6b36bbd,W-FC-1985-WG-M-ARG-NZL-01,d6d6d7c7-8d89-417d-9906-78f0680b7df7,1985-10-14T00:00:00.000Z,6-1 6-0,Gabriela Sabatini,ARG,Belinda Cordwell,NZL
74cfd0ea-f0fb-4027-9387-0520b6b36bbd,W-FC-1985-WG-M-ARG-NZL-01,e8dfd71e-61ad-4b19-90d4-0b53a9271971,1985-10-14T00:00:00.000Z,6-2 6-2,Belinda Cordwell / Julie Richardson,NZL,Adriana Villagran-Reami / Gabriela Sabatini,ARG
74cfd0ea-f0fb-4027-9387-0520b6b36bbd,W-FC-1985-WG-M-ARG-NZL-01,ee428099-298d-4aa6-a9a4-b8f5f48e39fb,1985-10-14T00:00:00.000Z,6-3 6-4,Mercedes Paz,ARG,Julie Richardson,NZL
d25b8271-4e2a-4c90-8dc9-4414e1a9807f,W-FC-1985-WG-M-CHN-USA-01,73f6edc4-0885-4412-b7cf-699fa9dc434b,1985-10-14T00:00:00.000Z,6-0 6-2,Zina Garrison,USA,Xin-Yi Li,CHN
d25b8271-4e2a-4c90-8dc9-4414e1a9807f,W-FC-1985-WG-M-CHN-USA-01,854ea02d-5618-44a4-9177-573e5ebb0e84,1985-10-14T00:00:00.000Z,6-1 6-0,Kathy Jordan,USA,Ni Zhong,CHN
d25b8271-4e2a-4c90-8dc9-4414e1a9807f,W-FC-1985-WG-M-CHN-USA-01,e3482b41-7f66-4908-bf84-58dea7d721e7,1985-10-14T00:00:00.000Z,6-2 6-2,Sharon Walsh-Pete / Kathy Jordan,USA,Xin-Yi Li / Ni Zhong,CHN
